name,bm25_weight,dense_weight,rrf_k,candidate_k,final_top_k,query_count,labeled_query_count,unlabeled_query_count,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_50,mrr,mrr_cutoff,delta_recall_at_1,delta_recall_at_3,delta_recall_at_5,delta_recall_at_10,delta_recall_at_20,delta_recall_at_50,delta_mrr,better_than_dense_by_rr,worse_than_dense_by_rr,tied_with_dense_by_rr,dense_rank_1_count,dense_rank_1_preserved,dense_rank_1_degraded,hybrid_only_hit_at_3,dense_only_hit_at_3,hybrid_only_hit_at_5,dense_only_hit_at_5,hybrid_only_hit_at_10,dense_only_hit_at_10,pareto,queries_improved_at_1,queries_degraded_at_1,queries_tied_at_1,relevant_documents_gained_at_1,relevant_documents_lost_at_1,queries_improved_at_3,queries_degraded_at_3,queries_tied_at_3,relevant_documents_gained_at_3,relevant_documents_lost_at_3,queries_improved_at_5,queries_degraded_at_5,queries_tied_at_5,relevant_documents_gained_at_5,relevant_documents_lost_at_5,queries_improved_at_10,queries_degraded_at_10,queries_tied_at_10,relevant_documents_gained_at_10,relevant_documents_lost_at_10,queries_improved_at_20,queries_degraded_at_20,queries_tied_at_20,relevant_documents_gained_at_20,relevant_documents_lost_at_20,queries_improved_at_50,queries_degraded_at_50,queries_tied_at_50,relevant_documents_gained_at_50,relevant_documents_lost_at_50
bm25_1_dense_3_rrf_40_candidates_20_top_10,1.0,3.0,40,20,10,500,485,15,0.6336666666666662,0.8303333333333334,0.9006666666666668,0.9313333333333336,0.9443333333333334,0.957,0.7861603174603176,10,0.0043333333333333,-0.004000000000000115,0.018000000000000016,0.0050000000000000044,0.0,0.0006666666666665932,0.0034507936507937043,40,31,429,343,329,14,11,13,10,4,0,1,False,17,14,469,19,16,16,16,468,17,18,18,5,477,20,8,10,3,487,10,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_3_rrf_40_candidates_50_top_10,1.0,3.0,40,50,10,500,485,15,0.6356666666666662,0.829,0.8963333333333336,0.9340000000000003,0.9506666666666667,0.9563333333333334,0.7867261904761905,10,0.006333333333333302,-0.005333333333333523,0.013666666666666827,0.0076666666666667105,0.006333333333333302,0.0,0.004016666666666668,40,31,429,343,330,13,10,12,10,7,0,1,False,17,13,470,19,15,15,16,469,15,16,19,7,474,20,8,12,1,487,12,1,5,0,495,5,0,0,0,500,0,0
bm25_1_dense_3_rrf_40_candidates_100_top_10,1.0,3.0,40,100,10,500,485,15,0.6356666666666662,0.831,0.9003333333333337,0.9330000000000003,0.9516666666666667,0.964,0.787329365079365,10,0.006333333333333302,-0.0033333333333335213,0.01766666666666683,0.00666666666666671,0.007333333333333303,0.0076666666666665995,0.004619841269841163,40,30,430,343,330,13,10,11,10,5,0,2,True,17,13,470,19,15,15,15,470,15,15,19,5,476,20,6,12,2,486,12,2,6,0,494,6,0,7,1,492,7,1
bm25_1_dense_3_rrf_60_candidates_10_top_10,1.0,3.0,60,10,10,500,485,15,0.634333333333333,0.8310000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.787170634920635,10,0.0050000000000001155,-0.0033333333333332993,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.004461111111111138,38,33,429,343,327,16,10,13,9,2,0,0,False,18,16,466,22,20,17,18,465,19,21,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_60_candidates_20_top_10,1.0,3.0,60,20,10,500,485,15,0.6336666666666662,0.8283333333333334,0.9006666666666668,0.9313333333333336,0.9443333333333334,0.957,0.7858150793650793,10,0.0043333333333333,-0.006000000000000116,0.018000000000000016,0.0050000000000000044,0.0,0.0006666666666665932,0.0031055555555554726,40,31,429,343,329,14,11,14,10,4,0,1,False,17,14,469,19,16,16,17,467,18,20,18,5,477,20,8,10,3,487,10,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_3_rrf_60_candidates_50_top_10,1.0,3.0,60,50,10,500,485,15,0.6356666666666662,0.829,0.8943333333333336,0.9290000000000003,0.9506666666666667,0.9563333333333334,0.7855595238095239,10,0.006333333333333302,-0.005333333333333523,0.011666666666666825,0.002666666666666706,0.006333333333333302,0.0,0.002850000000000019,41,32,427,343,330,13,10,12,10,8,1,4,False,17,13,470,19,15,15,16,469,16,17,19,8,473,20,9,13,4,483,13,4,5,0,495,5,0,0,0,500,0,0
bm25_1_dense_3_rrf_60_candidates_100_top_10,1.0,3.0,60,100,10,500,485,15,0.6356666666666662,0.831,0.8963333333333336,0.9330000000000003,0.9516666666666667,0.965,0.7864476190476191,10,0.006333333333333302,-0.0033333333333335213,0.013666666666666827,0.00666666666666671,0.007333333333333303,0.0086666666666666,0.003738095238095207,41,32,427,343,330,13,10,11,10,7,1,3,True,17,13,470,19,15,15,15,470,16,16,19,7,474,20,8,13,3,484,14,3,6,0,494,6,0,8,1,491,8,1
bm25_1_dense_3_rrf_100_candidates_10_top_10,1.0,3.0,100,10,10,500,485,15,0.634333333333333,0.8310000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.787170634920635,10,0.0050000000000001155,-0.0033333333333332993,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.004461111111111138,38,33,429,343,327,16,10,13,9,2,0,0,False,18,16,466,22,20,17,18,465,19,21,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_3_rrf_100_candidates_20_top_10,1.0,3.0,100,20,10,500,485,15,0.6336666666666662,0.8283333333333334,0.9006666666666668,0.9313333333333336,0.9443333333333334,0.957,0.7854460317460318,10,0.0043333333333333,-0.006000000000000116,0.018000000000000016,0.0050000000000000044,0.0,0.0006666666666665932,0.002736507936507926,40,31,429,343,329,14,11,14,10,4,0,1,False,17,14,469,20,17,16,17,467,19,21,18,5,477,20,8,10,3,487,10,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_3_rrf_100_candidates_50_top_10,1.0,3.0,100,50,10,500,485,15,0.6336666666666662,0.83,0.8953333333333336,0.9230000000000003,0.9526666666666667,0.9563333333333334,0.7840301587301588,10,0.0043333333333333,-0.004333333333333522,0.012666666666666826,-0.0033333333333332993,0.008333333333333304,0.0,0.0013206349206349444,41,33,426,343,329,14,12,13,11,8,1,7,False,17,14,469,20,17,17,17,466,19,19,20,8,472,21,9,13,7,480,13,7,6,0,494,6,0,0,0,500,0,0
bm25_1_dense_3_rrf_100_candidates_100_top_10,1.0,3.0,100,100,10,500,485,15,0.6336666666666662,0.833,0.8993333333333337,0.9280000000000003,0.9516666666666667,0.965,0.785115873015873,10,0.0043333333333333,-0.0013333333333335196,0.01666666666666683,0.0016666666666667052,0.007333333333333303,0.0086666666666666,0.00240634920634919,41,33,426,343,329,14,12,12,11,7,1,6,True,17,14,469,20,17,17,16,467,20,18,21,7,472,23,8,14,6,480,15,6,8,2,490,8,2,8,1,491,8,1
bm25_1_dense_5_rrf_1_candidates_10_top_10,1.0,5.0,1,10,10,500,485,15,0.6293333333333329,0.8313333333333335,0.8910000000000002,0.9310000000000004,0.942,0.942,0.7836190476190475,10,0.0,-0.0030000000000000027,0.008333333333333415,0.004666666666666819,-0.0023333333333334094,-0.01433333333333342,0.0009095238095236935,15,8,477,343,343,0,1,2,2,0,0,0,False,0,0,500,0,0,2,4,494,2,4,7,0,493,8,1,5,0,495,5,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_1_candidates_20_top_10,1.0,5.0,1,20,10,500,485,15,0.6293333333333329,0.8313333333333335,0.8936666666666669,0.9333333333333337,0.9453333333333334,0.957,0.7835277777777778,10,0.0,-0.0030000000000000027,0.01100000000000012,0.007000000000000117,0.0010000000000000009,0.0006666666666665932,0.000818253968253968,13,8,479,343,343,0,1,2,2,0,0,0,False,0,0,500,0,0,2,4,494,2,4,10,0,490,11,1,8,0,492,8,0,1,0,499,1,0,4,4,492,4,4
bm25_1_dense_5_rrf_1_candidates_50_top_10,1.0,5.0,1,50,10,500,485,15,0.6293333333333329,0.8313333333333335,0.8936666666666669,0.9333333333333337,0.948,0.9573333333333334,0.7834912698412698,10,0.0,-0.0030000000000000027,0.01100000000000012,0.007000000000000117,0.003666666666666596,0.0010000000000000009,0.0007817460317459668,12,7,481,343,343,0,1,2,2,0,0,0,False,0,0,500,0,0,2,4,494,2,4,10,0,490,11,1,8,0,492,8,0,3,0,497,3,0,2,1,497,2,1
bm25_1_dense_5_rrf_1_candidates_100_top_10,1.0,5.0,1,100,10,500,485,15,0.6293333333333329,0.8313333333333335,0.8936666666666669,0.9343333333333337,0.948,0.9593333333333334,0.7833912698412698,10,0.0,-0.0030000000000000027,0.01100000000000012,0.008000000000000118,0.003666666666666596,0.0030000000000000027,0.0006817460317459778,11,7,482,343,343,0,1,2,2,0,0,0,False,0,0,500,0,0,2,4,494,2,4,10,0,490,11,1,9,0,491,9,0,3,0,497,3,0,3,1,496,3,1
bm25_1_dense_5_rrf_5_candidates_10_top_10,1.0,5.0,5,10,10,500,485,15,0.6359999999999995,0.8383333333333335,0.8943333333333336,0.9263333333333336,0.942,0.942,0.7880809523809523,10,0.006666666666666599,0.0040000000000000036,0.011666666666666825,0.0,-0.0023333333333334094,-0.01433333333333342,0.0053714285714284715,23,10,467,343,342,1,2,1,5,1,0,0,False,5,1,494,6,2,4,1,495,4,1,9,1,490,10,2,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_5_candidates_20_top_10,1.0,5.0,5,20,10,500,485,15,0.6313333333333329,0.8383333333333335,0.8983333333333337,0.9326666666666671,0.9443333333333334,0.957,0.7853587301587301,10,0.0020000000000000018,0.0040000000000000036,0.01566666666666683,0.006333333333333524,0.0,0.0006666666666665932,0.00264920634920629,22,8,470,343,342,1,2,1,6,0,0,0,False,2,1,497,2,1,4,1,495,4,1,10,0,490,11,1,7,0,493,7,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_5_candidates_50_top_10,1.0,5.0,5,50,10,500,485,15,0.6313333333333329,0.8373333333333335,0.8943333333333336,0.9326666666666671,0.947,0.9563333333333334,0.7852888888888889,10,0.0020000000000000018,0.0030000000000000027,0.011666666666666825,0.006333333333333524,0.002666666666666595,0.0,0.00257936507936507,21,7,472,343,342,1,2,1,4,0,0,0,False,2,1,497,2,1,3,1,496,3,1,8,0,492,9,1,7,0,493,7,0,2,0,498,2,0,1,1,498,1,1
bm25_1_dense_5_rrf_5_candidates_100_top_10,1.0,5.0,5,100,10,500,485,15,0.6313333333333329,0.8373333333333335,0.8923333333333336,0.9326666666666671,0.948,0.9623333333333334,0.7851222222222223,10,0.0020000000000000018,0.0030000000000000027,0.009666666666666823,0.006333333333333524,0.003666666666666596,0.006000000000000005,0.002412698412698422,19,7,474,343,342,1,2,1,3,0,0,0,True,2,1,497,2,1,3,1,496,3,1,7,0,493,8,1,7,0,493,7,0,3,0,497,3,0,5,1,494,5,1
bm25_1_dense_5_rrf_10_candidates_10_top_10,1.0,5.0,10,10,10,500,485,15,0.6419999999999995,0.8433333333333335,0.8933333333333336,0.9263333333333336,0.942,0.942,0.7928642857142858,10,0.012666666666666604,0.009000000000000008,0.010666666666666824,0.0,-0.0023333333333334094,-0.01433333333333342,0.010154761904761944,29,11,460,343,341,2,5,1,5,2,0,0,True,10,2,488,12,4,8,1,491,8,1,10,2,488,10,2,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_10_candidates_20_top_10,1.0,5.0,10,20,10,500,485,15,0.6313333333333329,0.8406666666666668,0.8990000000000002,0.9326666666666671,0.9443333333333334,0.957,0.7859071428571428,10,0.0020000000000000018,0.006333333333333302,0.016333333333333422,0.006333333333333524,0.0,0.0006666666666665932,0.0031976190476189492,27,10,463,343,340,3,3,1,6,0,0,0,True,4,3,493,5,4,6,2,492,6,2,11,0,489,12,1,7,0,493,7,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_10_candidates_50_top_10,1.0,5.0,10,50,10,500,485,15,0.6333333333333327,0.8413333333333335,0.8943333333333336,0.9326666666666671,0.947,0.9573333333333334,0.7867896825396825,10,0.0039999999999998925,0.007000000000000006,0.011666666666666825,0.006333333333333524,0.002666666666666595,0.0010000000000000009,0.004080158730158656,24,7,469,343,342,1,3,1,4,0,0,0,False,3,1,496,4,2,6,1,493,6,1,8,0,492,9,1,7,0,493,7,0,2,0,498,2,0,1,0,499,1,0
bm25_1_dense_5_rrf_10_candidates_100_top_10,1.0,5.0,10,100,10,500,485,15,0.6333333333333327,0.8403333333333335,0.8943333333333336,0.9326666666666671,0.947,0.9633333333333334,0.7867896825396825,10,0.0039999999999998925,0.006000000000000005,0.011666666666666825,0.006333333333333524,0.002666666666666595,0.007000000000000006,0.004080158730158656,24,7,469,343,342,1,3,1,4,0,0,0,False,3,1,496,4,2,5,1,494,5,1,8,0,492,9,1,7,0,493,7,0,2,0,498,2,0,6,1,493,6,1
bm25_1_dense_5_rrf_20_candidates_10_top_10,1.0,5.0,20,10,10,500,485,15,0.6346666666666662,0.8400000000000001,0.8993333333333335,0.9263333333333336,0.942,0.942,0.788931746031746,10,0.005333333333333301,0.005666666666666598,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.006222222222222129,30,20,450,343,335,8,7,5,9,2,0,0,True,11,8,481,14,11,14,9,477,16,11,14,3,483,14,3,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_20_candidates_20_top_10,1.0,5.0,20,20,10,500,485,15,0.6299999999999994,0.8416666666666668,0.9030000000000001,0.9340000000000004,0.9443333333333334,0.957,0.7862960317460318,10,0.0006666666666665932,0.007333333333333303,0.020333333333333314,0.0076666666666668215,0.0,0.0006666666666665932,0.0035865079365079433,29,16,455,343,337,6,5,3,9,0,0,0,True,7,6,487,9,8,9,4,487,9,4,14,1,485,15,2,9,0,491,9,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_20_candidates_50_top_10,1.0,5.0,20,50,10,500,485,15,0.6339999999999995,0.8396666666666668,0.8950000000000002,0.9333333333333337,0.947,0.9563333333333334,0.7878706349206349,10,0.004666666666666597,0.005333333333333301,0.012333333333333418,0.007000000000000117,0.002666666666666595,0.0,0.005161111111111061,27,14,459,343,339,4,5,4,7,2,0,0,True,7,4,489,8,5,9,5,486,9,5,11,2,487,12,3,8,0,492,8,0,2,0,498,2,0,0,0,500,0,0
bm25_1_dense_5_rrf_20_candidates_100_top_10,1.0,5.0,20,100,10,500,485,15,0.6339999999999995,0.8416666666666668,0.8953333333333336,0.9333333333333337,0.947,0.9633333333333334,0.7876373015873016,10,0.004666666666666597,0.007333333333333303,0.012666666666666826,0.007000000000000117,0.002666666666666595,0.007000000000000006,0.004927777777777753,27,12,461,343,339,4,5,3,6,2,0,0,True,7,4,489,8,5,9,4,487,9,4,10,2,488,11,3,8,0,492,8,0,2,0,498,2,0,6,1,493,6,1
bm25_1_dense_5_rrf_40_candidates_10_top_10,1.0,5.0,40,10,10,500,485,15,0.630333333333333,0.8406666666666669,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7855039682539682,10,0.001000000000000112,0.006333333333333413,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.0027944444444443217,31,25,444,343,330,13,9,8,9,2,0,0,False,13,13,474,17,17,16,11,473,18,14,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_40_candidates_20_top_10,1.0,5.0,40,20,10,500,485,15,0.6339999999999995,0.8356666666666668,0.9080000000000003,0.9313333333333336,0.9443333333333334,0.957,0.7881269841269841,10,0.004666666666666597,0.0013333333333332975,0.02533333333333343,0.0050000000000000044,0.0,0.0006666666666665932,0.005417460317460265,31,20,449,343,335,8,6,7,10,0,0,1,True,12,8,480,14,10,10,8,482,11,9,18,1,481,20,3,9,2,489,9,2,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_40_candidates_50_top_10,1.0,5.0,40,50,10,500,485,15,0.6379999999999995,0.8376666666666668,0.8926666666666669,0.934666666666667,0.948,0.9563333333333334,0.7902595238095238,10,0.0086666666666666,0.0033333333333332993,0.01000000000000012,0.008333333333333415,0.003666666666666596,0.0,0.007549999999999946,29,18,453,343,337,6,6,6,7,4,0,0,True,12,6,482,13,7,10,7,483,10,7,13,4,483,14,5,10,0,490,10,0,3,0,497,3,0,0,0,500,0,0
bm25_1_dense_5_rrf_40_candidates_100_top_10,1.0,5.0,40,100,10,500,485,15,0.6399999999999995,0.8376666666666668,0.8920000000000002,0.9340000000000004,0.948,0.9633333333333334,0.7913785714285714,10,0.010666666666666602,0.0033333333333332993,0.009333333333333416,0.0076666666666668215,0.003666666666666596,0.007000000000000006,0.00866904761904752,29,16,455,343,338,5,6,6,7,4,0,0,True,12,5,483,13,6,10,7,483,10,7,11,4,485,12,5,9,0,491,9,0,3,0,497,3,0,6,1,493,6,1
bm25_1_dense_5_rrf_60_candidates_10_top_10,1.0,5.0,60,10,10,500,485,15,0.630333333333333,0.8390000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7853373015873015,10,0.001000000000000112,0.004666666666666708,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.0026277777777776734,31,25,444,343,330,13,9,9,9,2,0,0,False,13,13,474,17,17,16,13,471,18,16,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_60_candidates_20_top_10,1.0,5.0,60,20,10,500,485,15,0.6319999999999995,0.8330000000000001,0.9033333333333334,0.9313333333333336,0.9443333333333334,0.957,0.7860269841269841,10,0.002666666666666595,-0.0013333333333334085,0.02066666666666661,0.0050000000000000044,0.0,0.0006666666666665932,0.0033174603174602746,31,21,448,343,334,9,6,9,10,2,0,1,False,12,9,479,14,11,10,9,481,11,11,18,4,478,20,6,9,2,489,9,2,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_60_candidates_50_top_10,1.0,5.0,60,50,10,500,485,15,0.6359999999999995,0.8356666666666668,0.8876666666666669,0.932666666666667,0.9486666666666667,0.9563333333333334,0.7880261904761905,10,0.006666666666666599,0.0013333333333332975,0.0050000000000001155,0.006333333333333413,0.0043333333333333,0.0,0.005316666666666636,29,19,452,343,336,7,6,7,7,7,0,1,True,12,7,481,14,9,10,8,482,10,8,13,7,480,14,8,10,1,489,10,1,4,0,496,4,0,0,0,500,0,0
bm25_1_dense_5_rrf_60_candidates_100_top_10,1.0,5.0,60,100,10,500,485,15,0.6359999999999995,0.8376666666666668,0.8900000000000002,0.9310000000000004,0.9486666666666667,0.9633333333333334,0.7886293650793651,10,0.006666666666666599,0.0033333333333332993,0.007333333333333414,0.004666666666666819,0.0043333333333333,0.007000000000000006,0.005919841269841242,29,18,453,343,336,7,6,6,7,5,0,2,True,12,7,481,14,9,10,7,483,10,7,11,5,484,12,6,9,2,489,9,2,4,0,496,4,0,6,1,493,6,1
bm25_1_dense_5_rrf_100_candidates_10_top_10,1.0,5.0,100,10,10,500,485,15,0.630333333333333,0.8390000000000002,0.8993333333333335,0.9263333333333336,0.942,0.942,0.7853373015873015,10,0.001000000000000112,0.004666666666666708,0.01666666666666672,0.0,-0.0023333333333334094,-0.01433333333333342,0.0026277777777776734,31,25,444,343,330,13,9,9,9,2,0,0,False,13,13,474,17,17,16,13,471,18,16,14,3,483,15,4,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_5_rrf_100_candidates_20_top_10,1.0,5.0,100,20,10,500,485,15,0.6323333333333327,0.8303333333333334,0.9006666666666668,0.930666666666667,0.9443333333333334,0.957,0.7852150793650794,10,0.0029999999999998916,-0.004000000000000115,0.018000000000000016,0.004333333333333411,0.0,0.0006666666666665932,0.0025055555555555387,32,22,446,343,333,10,6,10,10,4,0,1,False,13,10,477,15,12,10,11,479,11,13,18,5,477,20,8,9,3,488,9,3,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_5_rrf_100_candidates_50_top_10,1.0,5.0,100,50,10,500,485,15,0.6343333333333327,0.835,0.8876666666666669,0.9283333333333336,0.9506666666666667,0.9563333333333334,0.7859293650793651,10,0.004999999999999893,0.0006666666666664822,0.0050000000000001155,0.0020000000000000018,0.006333333333333302,0.0,0.003219841269841206,32,22,446,343,334,9,6,7,8,8,1,4,False,13,9,478,15,11,10,9,481,10,9,14,8,478,15,9,12,4,484,12,4,5,0,495,5,0,0,0,500,0,0
bm25_1_dense_5_rrf_100_candidates_100_top_10,1.0,5.0,100,100,10,500,485,15,0.6343333333333327,0.837,0.8880000000000002,0.929666666666667,0.9506666666666667,0.9633333333333334,0.7871071428571429,10,0.004999999999999893,0.002666666666666484,0.005333333333333412,0.0033333333333334103,0.006333333333333302,0.007000000000000006,0.004397619047619039,32,22,446,343,334,9,6,6,8,7,1,4,True,13,9,478,15,11,10,8,482,10,8,12,7,481,13,8,11,4,485,12,4,5,0,495,5,0,6,1,493,6,1
bm25_1_dense_8_rrf_1_candidates_10_top_10,1.0,8.0,1,10,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9263333333333336,0.942,0.942,0.7833388888888888,10,0.0,0.0020000000000000018,0.0076666666666668215,0.0,-0.0023333333333334094,-0.01433333333333342,0.0006293650793649519,10,2,488,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_8_rrf_1_candidates_20_top_10,1.0,8.0,1,20,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9333333333333337,0.9453333333333334,0.957,0.7833111111111112,10,0.0,0.0020000000000000018,0.0076666666666668215,0.007000000000000117,0.0010000000000000009,0.0006666666666665932,0.0006015873015873252,10,3,487,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,8,0,492,8,0,1,0,499,1,0,4,4,492,4,4
bm25_1_dense_8_rrf_1_candidates_50_top_10,1.0,8.0,1,50,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9333333333333337,0.9473333333333334,0.9563333333333334,0.7833111111111112,10,0.0,0.0020000000000000018,0.0076666666666668215,0.007000000000000117,0.0030000000000000027,0.0,0.0006015873015873252,10,3,487,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,8,0,492,8,0,2,0,498,2,0,1,1,498,1,1
bm25_1_dense_8_rrf_1_candidates_100_top_10,1.0,8.0,1,100,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9333333333333337,0.9473333333333334,0.9613333333333334,0.7833111111111112,10,0.0,0.0020000000000000018,0.0076666666666668215,0.007000000000000117,0.0030000000000000027,0.0050000000000000044,0.0006015873015873252,10,3,487,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,8,0,492,8,0,2,0,498,2,0,4,1,495,4,1
bm25_1_dense_8_rrf_5_candidates_10_top_10,1.0,8.0,5,10,10,500,485,15,0.6293333333333329,0.8373333333333335,0.8903333333333336,0.9263333333333336,0.942,0.942,0.7838722222222223,10,0.0,0.0030000000000000027,0.0076666666666668215,0.0,-0.0023333333333334094,-0.01433333333333342,0.0011626984126984485,14,4,482,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,2,0,498,2,0,6,0,494,7,1,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_8_rrf_5_candidates_20_top_10,1.0,8.0,5,20,10,500,485,15,0.6293333333333329,0.8373333333333335,0.8903333333333336,0.9326666666666671,0.9443333333333334,0.957,0.7838563492063493,10,0.0,0.0030000000000000027,0.0076666666666668215,0.006333333333333524,0.0,0.0006666666666665932,0.0011468253968254238,13,4,483,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,2,0,498,2,0,6,0,494,7,1,7,0,493,7,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_8_rrf_5_candidates_50_top_10,1.0,8.0,5,50,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9326666666666671,0.9463333333333334,0.9573333333333334,0.7835920634920636,10,0.0,0.0020000000000000018,0.0076666666666668215,0.006333333333333524,0.0020000000000000018,0.0010000000000000009,0.0008825396825397069,11,3,486,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,7,0,493,7,0,1,0,499,1,0,1,0,499,1,0
bm25_1_dense_8_rrf_5_candidates_100_top_10,1.0,8.0,5,100,10,500,485,15,0.6293333333333329,0.8363333333333335,0.8903333333333336,0.9326666666666671,0.9463333333333334,0.9613333333333334,0.7834920634920635,10,0.0,0.0020000000000000018,0.0076666666666668215,0.006333333333333524,0.0020000000000000018,0.0050000000000000044,0.0007825396825396069,10,3,487,343,343,0,1,0,2,0,0,0,False,0,0,500,0,0,1,0,499,1,0,6,0,494,7,1,7,0,493,7,0,1,0,499,1,0,4,1,495,4,1
bm25_1_dense_8_rrf_10_candidates_10_top_10,1.0,8.0,10,10,10,500,485,15,0.6369999999999995,0.8403333333333335,0.8923333333333336,0.9263333333333336,0.942,0.942,0.7893309523809523,10,0.0076666666666665995,0.006000000000000005,0.009666666666666823,0.0,-0.0023333333333334094,-0.01433333333333342,0.006621428571428445,23,9,468,343,342,1,2,0,4,1,0,0,False,6,1,493,7,2,4,0,496,4,0,8,1,491,9,2,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
bm25_1_dense_8_rrf_10_candidates_20_top_10,1.0,8.0,10,20,10,500,485,15,0.6313333333333329,0.8403333333333335,0.8963333333333336,0.9326666666666671,0.9443333333333334,0.957,0.7859619047619048,10,0.0020000000000000018,0.006000000000000005,0.013666666666666827,0.006333333333333524,0.0,0.0006666666666665932,0.0032523809523808955,21,6,473,343,342,1,2,0,5,0,0,0,True,2,1,497,2,1,4,0,496,4,0,9,0,491,10,1,7,0,493,7,0,0,0,500,0,0,4,4,492,4,4
bm25_1_dense_8_rrf_10_candidates_50_top_10,1.0,8.0,10,50,10,500,485,15,0.6293333333333329,0.8393333333333335,0.8923333333333336,0.9326666666666671,0.9463333333333334,0.9563333333333334,0.7847920634920634,10,0.0,0.0050000000000000044,0.009666666666666823,0.006333333333333524,0.0020000000000000018,0.0,0.0020825396825395748,19,5,476,343,342,1,2,0,3,0,0,0,False,1,1,498,1,1,3,0,497,3,0,7,0,493,8,1,7,0,493,7,0,1,0,499,1,0,0,0,500,0,0
bm25_1_dense_8_rrf_10_candidates_100_top_10,1.0,8.0,10,100,10,500,485,15,0.6293333333333329,0.8393333333333335,0.8903333333333336,0.9326666666666671,0.9463333333333334,0.9613333333333334,0.7846253968253968,10,0.0,0.0050000000000000044,0.0076666666666668215,0.006333333333333524,0.0020000000000000018,0.0050000000000000044,0.0019158730158729265,17,5,478,343,342,1,2,0,2,0,0,0,False,1,1,498,1,1,3,0,497,3,0,6,0,494,7,1,7,0,493,7,0,1,0,499,1,0,4,1,495,4,1
bm25_1_dense_8_rrf_20_candidates_10_top_10,1.0,8.0,20,10,10,500,485,15,0.6366666666666662,0.8430000000000001,0.8933333333333336,0.9263333333333336,0.942,0.942,0.7894309523809524,10,0.007333333333333303,0.0086666666666666,0.010666666666666824,0.0,-0.0023333333333334094,-0.01433333333333342,0.006721428571428545,28,14,458,343,338,5,5,1,5,2,0,0,False,9,5,486,12,8,9,3,488,10,4,10,2,488,10,2,0,0,500,0,0,4,8,488,4,8,2,14,484,2,15
