name,bm25_weight,dense_weight,rrf_k,candidate_k,final_top_k,query_count,labeled_query_count,unlabeled_query_count,recall_at_1,recall_at_3,recall_at_5,recall_at_10,recall_at_20,recall_at_50,mrr,mrr_cutoff,delta_recall_at_1,delta_recall_at_3,delta_recall_at_5,delta_recall_at_10,delta_recall_at_20,delta_recall_at_50,delta_mrr,better_than_dense_by_rr,worse_than_dense_by_rr,tied_with_dense_by_rr,dense_rank_1_count,dense_rank_1_preserved,dense_rank_1_degraded,hybrid_only_hit_at_3,dense_only_hit_at_3,hybrid_only_hit_at_5,dense_only_hit_at_5,hybrid_only_hit_at_10,dense_only_hit_at_10,pareto,queries_improved_at_1,queries_degraded_at_1,queries_tied_at_1,relevant_documents_gained_at_1,relevant_documents_lost_at_1,queries_improved_at_3,queries_degraded_at_3,queries_tied_at_3,relevant_documents_gained_at_3,relevant_documents_lost_at_3,queries_improved_at_5,queries_degraded_at_5,queries_tied_at_5,relevant_documents_gained_at_5,relevant_documents_lost_at_5,queries_improved_at_10,queries_degraded_at_10,queries_tied_at_10,relevant_documents_gained_at_10,relevant_documents_lost_at_10,queries_improved_at_20,queries_degraded_at_20,queries_tied_at_20,relevant_documents_gained_at_20,relevant_documents_lost_at_20,queries_improved_at_50,queries_degraded_at_50,queries_tied_at_50,relevant_documents_gained_at_50,relevant_documents_lost_at_50
bm25_1_dense_5_rrf_1_candidates_10_top_10,1.0,5.0,1,10,10,200,200,0,0.76,0.955,0.99,0.9975,1.0,1.0,0.88425,10,0.0,-0.0050000000000000044,0.0024999999999999467,0.0,0.0,0.0,-0.0004166666666667318,0,1,199,159,159,0,0,1,0,0,0,0,False,0,0,200,0,0,0,1,199,0,1,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_1_candidates_20_top_10,1.0,5.0,1,20,10,200,200,0,0.76,0.955,0.99,0.995,1.0,1.0,0.88375,10,0.0,-0.0050000000000000044,0.0024999999999999467,-0.0025000000000000577,0.0,0.0,-0.0009166666666666767,0,2,198,159,159,0,0,1,0,0,0,1,False,0,0,200,0,0,0,1,199,0,1,1,0,199,1,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_1_candidates_50_top_10,1.0,5.0,1,50,10,200,200,0,0.76,0.955,0.99,0.995,1.0,1.0,0.88375,10,0.0,-0.0050000000000000044,0.0024999999999999467,-0.0025000000000000577,0.0,0.0,-0.0009166666666666767,0,2,198,159,159,0,0,1,0,0,0,1,False,0,0,200,0,0,0,1,199,0,1,1,0,199,1,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_1_candidates_100_top_10,1.0,5.0,1,100,10,200,200,0,0.76,0.955,0.99,0.995,1.0,1.0,0.88375,10,0.0,-0.0050000000000000044,0.0024999999999999467,-0.0025000000000000577,0.0,0.0,-0.0009166666666666767,0,2,198,159,159,0,0,1,0,0,0,1,False,0,0,200,0,0,0,1,199,0,1,1,0,199,1,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_5_candidates_10_top_10,1.0,5.0,5,10,10,200,200,0,0.755,0.9575,0.99,0.9975,1.0,1.0,0.8817499999999999,10,-0.0050000000000000044,-0.0024999999999999467,0.0024999999999999467,0.0,0.0,0.0,-0.0029166666666667895,1,3,196,159,157,2,0,1,0,0,0,0,False,1,2,197,1,2,1,1,198,2,2,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_5_candidates_20_top_10,1.0,5.0,5,20,10,200,200,0,0.75,0.955,0.9875,0.9925,1.0,1.0,0.87875,10,-0.010000000000000009,-0.0050000000000000044,0.0,-0.0050000000000000044,0.0,0.0,-0.005916666666666681,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_5_candidates_50_top_10,1.0,5.0,5,50,10,200,200,0,0.75,0.955,0.9875,0.9925,1.0,1.0,0.87875,10,-0.010000000000000009,-0.0050000000000000044,0.0,-0.0050000000000000044,0.0,0.0,-0.005916666666666681,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,0,1,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_5_candidates_100_top_10,1.0,5.0,5,100,10,200,200,0,0.75,0.955,0.9875,0.9925,1.0,1.0,0.87875,10,-0.010000000000000009,-0.0050000000000000044,0.0,-0.0050000000000000044,0.0,0.0,-0.005916666666666681,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,0,1,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_10_candidates_10_top_10,1.0,5.0,10,10,10,200,200,0,0.755,0.9575,0.99,0.9975,1.0,1.0,0.8809166666666667,10,-0.0050000000000000044,-0.0024999999999999467,0.0024999999999999467,0.0,0.0,0.0,-0.003750000000000031,1,3,196,159,157,2,0,1,0,0,0,0,False,1,2,197,1,2,1,1,198,2,2,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_10_candidates_20_top_10,1.0,5.0,10,20,10,200,200,0,0.75,0.955,0.99,0.9925,1.0,1.0,0.8779166666666667,10,-0.010000000000000009,-0.0050000000000000044,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.006750000000000034,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_10_candidates_50_top_10,1.0,5.0,10,50,10,200,200,0,0.75,0.955,0.99,0.9925,1.0,1.0,0.8779166666666667,10,-0.010000000000000009,-0.0050000000000000044,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.006750000000000034,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_10_candidates_100_top_10,1.0,5.0,10,100,10,200,200,0,0.75,0.955,0.99,0.9925,1.0,1.0,0.8779166666666667,10,-0.010000000000000009,-0.0050000000000000044,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.006750000000000034,0,4,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_20_candidates_10_top_10,1.0,5.0,20,10,10,200,200,0,0.755,0.9475,0.99,0.9975,1.0,1.0,0.8800833333333334,10,-0.0050000000000000044,-0.012499999999999956,0.0024999999999999467,0.0,0.0,0.0,-0.004583333333333273,2,4,194,159,157,2,0,3,0,0,0,0,False,1,2,197,1,2,1,3,196,2,4,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_20_candidates_20_top_10,1.0,5.0,20,20,10,200,200,0,0.755,0.9475,0.99,0.995,1.0,1.0,0.8795833333333333,10,-0.0050000000000000044,-0.012499999999999956,0.0024999999999999467,-0.0025000000000000577,0.0,0.0,-0.00508333333333344,2,5,193,159,157,2,0,3,0,0,0,1,False,1,2,197,1,2,1,3,196,2,4,1,0,199,1,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_20_candidates_50_top_10,1.0,5.0,20,50,10,200,200,0,0.755,0.95,0.99,0.995,1.0,1.0,0.8795833333333333,10,-0.0050000000000000044,-0.010000000000000009,0.0024999999999999467,-0.0025000000000000577,0.0,0.0,-0.00508333333333344,2,5,193,159,157,2,0,3,0,0,0,1,False,1,2,197,1,2,2,3,195,2,3,1,0,199,1,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_20_candidates_100_top_10,1.0,5.0,20,100,10,200,200,0,0.755,0.95,0.9875,0.995,1.0,1.0,0.8795833333333333,10,-0.0050000000000000044,-0.010000000000000009,0.0,-0.0025000000000000577,0.0,0.0,-0.00508333333333344,2,5,193,159,157,2,0,3,0,0,0,1,False,1,2,197,1,2,2,3,195,2,3,1,1,198,1,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_40_candidates_10_top_10,1.0,5.0,40,10,10,200,200,0,0.745,0.9475,0.99,0.9975,1.0,1.0,0.8750833333333334,10,-0.015000000000000013,-0.012499999999999956,0.0024999999999999467,0.0,0.0,0.0,-0.009583333333333277,2,6,192,159,155,4,0,3,0,0,0,0,False,1,4,195,2,5,1,3,196,2,4,2,1,197,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_40_candidates_20_top_10,1.0,5.0,40,20,10,200,200,0,0.745,0.9475,0.9875,0.995,1.0,1.0,0.8743333333333334,10,-0.015000000000000013,-0.012499999999999956,0.0,-0.0025000000000000577,0.0,0.0,-0.010333333333333306,2,7,191,159,155,4,0,3,0,0,0,1,False,1,4,195,2,5,1,3,196,2,4,1,1,198,1,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_40_candidates_50_top_10,1.0,5.0,40,50,10,200,200,0,0.745,0.95,0.9875,0.995,1.0,1.0,0.8743333333333334,10,-0.015000000000000013,-0.010000000000000009,0.0,-0.0025000000000000577,0.0,0.0,-0.010333333333333306,2,7,191,159,155,4,0,3,0,0,0,1,False,1,4,195,2,5,2,3,195,2,3,1,1,198,1,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_40_candidates_100_top_10,1.0,5.0,40,100,10,200,200,0,0.745,0.95,0.9875,0.995,1.0,1.0,0.8743333333333334,10,-0.015000000000000013,-0.010000000000000009,0.0,-0.0025000000000000577,0.0,0.0,-0.010333333333333306,2,7,191,159,155,4,0,3,0,0,0,1,False,1,4,195,2,5,2,3,195,2,3,1,1,198,1,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_60_candidates_10_top_10,1.0,5.0,60,10,10,200,200,0,0.745,0.9475,0.99,0.9975,1.0,1.0,0.8750833333333334,10,-0.015000000000000013,-0.012499999999999956,0.0024999999999999467,0.0,0.0,0.0,-0.009583333333333277,2,6,192,159,155,4,0,3,0,0,0,0,False,1,4,195,2,5,1,3,196,2,4,2,1,197,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_60_candidates_20_top_10,1.0,5.0,60,20,10,200,200,0,0.745,0.9475,0.9875,0.995,1.0,1.0,0.8743333333333334,10,-0.015000000000000013,-0.012499999999999956,0.0,-0.0025000000000000577,0.0,0.0,-0.010333333333333306,2,7,191,159,155,4,0,3,0,0,0,1,False,1,4,195,2,5,1,3,196,2,4,1,1,198,1,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_60_candidates_50_top_10,1.0,5.0,60,50,10,200,200,0,0.745,0.95,0.9825,0.995,1.0,1.0,0.8741666666666668,10,-0.015000000000000013,-0.010000000000000009,-0.0050000000000000044,-0.0025000000000000577,0.0,0.0,-0.010499999999999954,2,7,191,159,155,4,0,3,0,1,0,1,False,1,4,195,2,5,2,3,195,2,3,1,2,197,1,2,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_60_candidates_100_top_10,1.0,5.0,60,100,10,200,200,0,0.745,0.95,0.9825,0.9925,1.0,1.0,0.8741666666666668,10,-0.015000000000000013,-0.010000000000000009,-0.0050000000000000044,-0.0050000000000000044,0.0,0.0,-0.010499999999999954,2,7,191,159,155,4,0,3,0,1,0,1,False,1,4,195,2,5,2,3,195,2,3,1,2,197,1,2,1,2,197,1,2,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_100_candidates_10_top_10,1.0,5.0,100,10,10,200,200,0,0.745,0.9475,0.99,0.9975,1.0,1.0,0.8750833333333334,10,-0.015000000000000013,-0.012499999999999956,0.0024999999999999467,0.0,0.0,0.0,-0.009583333333333277,2,6,192,159,155,4,0,3,0,0,0,0,False,1,4,195,2,5,1,3,196,2,4,2,1,197,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_100_candidates_20_top_10,1.0,5.0,100,20,10,200,200,0,0.745,0.9475,0.98,0.995,1.0,1.0,0.8741666666666668,10,-0.015000000000000013,-0.012499999999999956,-0.007500000000000062,-0.0025000000000000577,0.0,0.0,-0.010499999999999954,2,7,191,159,155,4,0,3,0,1,0,1,False,1,4,195,2,5,1,3,196,2,4,1,3,196,1,3,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_5_rrf_100_candidates_50_top_10,1.0,5.0,100,50,10,200,200,0,0.745,0.95,0.9825,0.9925,0.995,1.0,0.8738333333333334,10,-0.015000000000000013,-0.010000000000000009,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,0.0,-0.010833333333333361,2,7,191,159,155,4,0,3,0,1,0,1,False,1,4,195,2,5,2,3,195,2,3,1,2,197,1,2,1,2,197,1,2,0,1,199,0,1,0,0,200,0,0
bm25_1_dense_5_rrf_100_candidates_100_top_10,1.0,5.0,100,100,10,200,200,0,0.745,0.95,0.9825,0.9925,0.995,1.0,0.8738333333333334,10,-0.015000000000000013,-0.010000000000000009,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,0.0,-0.010833333333333361,2,7,191,159,155,4,0,3,0,1,0,1,False,1,4,195,2,5,2,3,195,2,3,1,2,197,1,2,1,2,197,1,2,0,1,199,0,1,0,0,200,0,0
bm25_1_dense_8_rrf_1_candidates_10_top_10,1.0,8.0,1,10,10,200,200,0,0.76,0.96,0.99,0.9975,1.0,1.0,0.8846666666666667,10,0.0,0.0,0.0024999999999999467,0.0,0.0,0.0,0.0,0,0,200,159,159,0,0,0,0,0,0,0,True,0,0,200,0,0,0,0,200,0,0,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_1_candidates_20_top_10,1.0,8.0,1,20,10,200,200,0,0.76,0.96,0.99,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_1_candidates_50_top_10,1.0,8.0,1,50,10,200,200,0,0.76,0.96,0.99,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_1_candidates_100_top_10,1.0,8.0,1,100,10,200,200,0,0.76,0.96,0.99,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0024999999999999467,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,1,0,199,1,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_5_candidates_10_top_10,1.0,8.0,5,10,10,200,200,0,0.76,0.9625,0.9875,0.9975,1.0,1.0,0.8846666666666667,10,0.0,0.0025000000000000577,0.0,0.0,0.0,0.0,0.0,0,0,200,159,159,0,0,0,0,0,0,0,True,0,0,200,0,0,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_5_candidates_20_top_10,1.0,8.0,5,20,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_5_candidates_50_top_10,1.0,8.0,5,50,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_5_candidates_100_top_10,1.0,8.0,5,100,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_10_candidates_10_top_10,1.0,8.0,10,10,10,200,200,0,0.755,0.9625,0.9875,0.9975,1.0,1.0,0.8821666666666667,10,-0.0050000000000000044,0.0025000000000000577,0.0,0.0,0.0,0.0,-0.0025000000000000577,1,2,197,159,157,2,0,0,0,0,0,0,False,1,2,197,1,2,1,0,199,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_10_candidates_20_top_10,1.0,8.0,10,20,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8791666666666668,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.005499999999999949,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,1,1,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_10_candidates_50_top_10,1.0,8.0,10,50,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8791666666666668,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.005499999999999949,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_10_candidates_100_top_10,1.0,8.0,10,100,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8791666666666668,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.005499999999999949,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_20_candidates_10_top_10,1.0,8.0,20,10,10,200,200,0,0.755,0.9625,0.99,0.9975,1.0,1.0,0.8813333333333334,10,-0.0050000000000000044,0.0025000000000000577,0.0024999999999999467,0.0,0.0,0.0,-0.0033333333333332993,1,2,197,159,157,2,0,0,0,0,0,0,True,1,2,197,1,2,1,0,199,2,1,1,0,199,1,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_20_candidates_20_top_10,1.0,8.0,20,20,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8783333333333333,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.006333333333333413,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,1,1,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_20_candidates_50_top_10,1.0,8.0,20,50,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8783333333333333,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.006333333333333413,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_20_candidates_100_top_10,1.0,8.0,20,100,10,200,200,0,0.75,0.96,0.9875,0.9925,1.0,1.0,0.8783333333333333,10,-0.010000000000000009,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.006333333333333413,0,3,197,159,157,2,0,0,0,0,0,1,False,0,2,198,0,2,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_40_candidates_10_top_10,1.0,8.0,40,10,10,200,200,0,0.755,0.9575,0.9925,0.9975,1.0,1.0,0.8809166666666667,10,-0.0050000000000000044,-0.0024999999999999467,0.0050000000000000044,0.0,0.0,0.0,-0.003750000000000031,2,2,196,159,157,2,0,1,0,0,0,0,True,1,2,197,1,2,1,1,198,2,2,2,0,198,2,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_40_candidates_20_top_10,1.0,8.0,40,20,10,200,200,0,0.75,0.955,0.9875,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0050000000000000044,0.0,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,0,0,200,0,0,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_40_candidates_50_top_10,1.0,8.0,40,50,10,200,200,0,0.75,0.9575,0.985,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0024999999999999467,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,1,1,198,1,1,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_40_candidates_100_top_10,1.0,8.0,40,100,10,200,200,0,0.75,0.9575,0.985,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0024999999999999467,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,1,1,198,1,1,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_60_candidates_10_top_10,1.0,8.0,60,10,10,200,200,0,0.755,0.9575,0.99,0.9975,1.0,1.0,0.8809166666666667,10,-0.0050000000000000044,-0.0024999999999999467,0.0024999999999999467,0.0,0.0,0.0,-0.003750000000000031,2,2,196,159,157,2,0,1,0,0,0,0,False,1,2,197,1,2,1,1,198,2,2,2,1,197,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_60_candidates_20_top_10,1.0,8.0,60,20,10,200,200,0,0.75,0.955,0.985,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0050000000000000044,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,0,1,199,1,2,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_60_candidates_50_top_10,1.0,8.0,60,50,10,200,200,0,0.75,0.9575,0.985,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0024999999999999467,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,1,1,198,1,1,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_60_candidates_100_top_10,1.0,8.0,60,100,10,200,200,0,0.75,0.9575,0.985,0.995,1.0,1.0,0.8776666666666667,10,-0.010000000000000009,-0.0024999999999999467,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.007000000000000006,1,3,196,159,157,2,0,1,0,0,0,1,False,0,2,198,0,2,1,1,198,1,1,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_100_candidates_10_top_10,1.0,8.0,100,10,10,200,200,0,0.755,0.9575,0.99,0.9975,1.0,1.0,0.8809166666666667,10,-0.0050000000000000044,-0.0024999999999999467,0.0024999999999999467,0.0,0.0,0.0,-0.003750000000000031,2,2,196,159,157,2,0,1,0,0,0,0,False,1,2,197,1,2,1,1,198,2,2,2,1,197,2,1,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_100_candidates_20_top_10,1.0,8.0,100,20,10,200,200,0,0.755,0.955,0.985,0.995,1.0,1.0,0.8801666666666667,10,-0.0050000000000000044,-0.0050000000000000044,-0.0025000000000000577,-0.0025000000000000577,0.0,0.0,-0.0045000000000000595,2,3,195,159,157,2,0,1,0,0,0,1,False,1,2,197,1,2,0,1,199,1,2,0,1,199,0,1,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_100_candidates_50_top_10,1.0,8.0,100,50,10,200,200,0,0.755,0.9575,0.98,0.995,1.0,1.0,0.8798809523809524,10,-0.0050000000000000044,-0.0024999999999999467,-0.007500000000000062,-0.0025000000000000577,0.0,0.0,-0.004785714285714282,2,3,195,159,157,2,0,1,0,1,0,1,False,1,2,197,1,2,1,1,198,1,1,0,2,198,0,2,1,1,198,1,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_8_rrf_100_candidates_100_top_10,1.0,8.0,100,100,10,200,200,0,0.755,0.9575,0.98,0.9925,1.0,1.0,0.8798809523809524,10,-0.0050000000000000044,-0.0024999999999999467,-0.007500000000000062,-0.0050000000000000044,0.0,0.0,-0.004785714285714282,2,3,195,159,157,2,0,1,0,1,0,1,False,1,2,197,1,2,1,1,198,1,1,0,2,198,0,2,1,2,197,1,2,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_13_rrf_1_candidates_10_top_10,1.0,13.0,1,10,10,200,200,0,0.76,0.96,0.9875,0.9975,1.0,1.0,0.8846666666666667,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200,159,159,0,0,0,0,0,0,0,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_13_rrf_1_candidates_20_top_10,1.0,13.0,1,20,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_13_rrf_1_candidates_50_top_10,1.0,13.0,1,50,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
bm25_1_dense_13_rrf_1_candidates_100_top_10,1.0,13.0,1,100,10,200,200,0,0.76,0.96,0.9875,0.9925,1.0,1.0,0.8841666666666668,10,0.0,0.0,0.0,-0.0050000000000000044,0.0,0.0,-0.0004999999999999449,0,1,199,159,159,0,0,0,0,0,0,1,False,0,0,200,0,0,0,0,200,0,0,0,0,200,0,0,0,1,199,0,1,0,0,200,0,0,0,0,200,0,0
